ID,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CAR_AGE,CLAIM_FLAG
406043790,1,39.0,2,14.0,"$45,261",Yes,$0,z_No,M,z_High School,z_Blue Collar,13,Private,"$12,910",7,Minivan,no,$521,1,No,0,$0,1.0,0
109104767,0,51.0,0,7.0,"$70,195",No,"$269,925",Yes,M,Bachelors,Manager,71,Private,"$18,950",10,Van,no,$0,0,No,2,$0,8.0,0
357996074,0,51.0,0,11.0,"$124,550",No,"$330,451",Yes,M,Masters,Lawyer,37,Private,"$38,290",7,Minivan,no,$0,0,No,1,$0,10.0,0
285566265,0,42.0,0,10.0,"$123,143",No,"$306,368",z_No,z_F,Masters,Manager,16,Private,"$24,930",4,Minivan,no,$0,0,No,3,$0,14.0,0
645974668,0,40.0,2,0.0,$0,No,$0,Yes,z_F,z_High School,Home Maker,57,Private,"$1,500",4,z_SUV,no,$0,0,No,2,$0,1.0,0
493430265,0,47.0,0,13.0,"$171,348",No,"$414,733",Yes,z_F,Masters,Professional,50,Commercial,"$37,170",6,Van,no,$0,0,No,1,$0,15.0,0
322263865,0,50.0,0,12.0,"$43,610",No,"$160,173",Yes,M,Masters,Lawyer,57,Private,"$14,730",3,Minivan,no,$0,0,No,2,$0,7.0,0
741806843,0,32.0,3,14.0,"$35,793",Yes,$0,z_No,z_F,z_High School,z_Blue Collar,28,Private,"$19,960",1,Pickup,no,$0,0,No,0,$0,1.0,0
174233797,0,50.0,0,12.0,"$21,477",No,"$97,768",Yes,z_F,<High School,z_Blue Collar,41,Private,"$25,640",6,Minivan,no,"$33,825",3,Yes,0,$0,1.0,0
228390035,0,48.0,0,9.0,"$43,636",No,$0,z_No,z_F,Bachelors,Student,34,Private,"$8,910",20,z_SUV,no,$957,3,No,5,$0,14.0,0
838396174,0,52.0,0,10.0,"$61,988",No,"$209,789",Yes,z_F,Masters,Lawyer,24,Private,"$12,900",4,z_SUV,no,$0,0,No,0,$0,23.0,0
631967097,0,26.0,1,13.0,"$88,987",Yes,"$248,335",z_No,z_F,Bachelors,Manager,42,Private,"$29,220",1,Minivan,no,"$7,070",1,No,4,$0,10.0,0
855046042,1,42.0,1,11.0,"$4,480",Yes,$0,z_No,z_F,z_High School,Home Maker,50,Private,"$1,950",1,z_SUV,no,"$30,089",1,Yes,4,"$3,044",1.0,1
744442923,0,34.0,3,11.0,"$2,785",No,$0,Yes,z_F,z_High School,Student,24,Commercial,"$1,780",1,Sports Car,no,"$2,989",3,No,7,$0,3.0,0
572607255,0,36.0,0,4.0,"$2,411",No,$0,z_No,z_F,z_High School,Student,64,Commercial,"$6,980",1,z_SUV,no,$0,0,No,0,$0,9.0,0
112627910,0,37.0,0,12.0,"$85,292",No,"$227,344",Yes,M,Bachelors,Manager,32,Private,"$13,730",1,Minivan,yes,$0,0,No,0,$0,9.0,0
325063400,0,35.0,0,0.0,$0,No,$0,z_No,z_F,Bachelors,Student,8,Commercial,"$6,330",4,z_SUV,no,"$6,191",3,No,8,$0,8.0,0
14008511,1,44.0,3,0.0,$0,No,$0,Yes,z_F,z_High School,Student,57,Private,"$7,900",6,z_SUV,no,$0,0,Yes,1,$0,11.0,0
232506263,0,53.0,0,11.0,"$64,513",No,"$204,500",Yes,M,Bachelors,z_Blue Collar,35,Commercial,"$15,860",10,Minivan,yes,$0,0,No,0,$0,8.0,0
806699134,0,51.0,0,0.0,$0,No,$0,z_No,z_F,<High School,Home Maker,36,Private,"$7,500",1,z_SUV,no,$0,0,No,1,$0,4.0,0
751379506,0,41.0,0,12.0,"$45,135",No,$0,z_No,z_F,Bachelors,z_Blue Collar,65,Commercial,"$10,110",5,Sports Car,no,$0,0,No,0,$0,13.0,0
107563670,0,47.0,0,16.0,"$131,985",No,"$385,981",Yes,z_F,Masters,Lawyer,21,Private,"$19,400",1,Sports Car,no,$0,0,No,1,$0,11.0,0
725245227,0,40.0,0,12.0,"$37,076",No,$0,z_No,z_F,<High School,Home Maker,42,Private,"$31,430",7,Minivan,no,$0,0,No,1,$0,1.0,0
688412739,0,48.0,0,13.0,"$78,966",No,$0,z_No,z_F,Bachelors,Professional,39,Private,"$21,420",6,Sports Car,no,$0,0,No,3,$0,8.0,0
239268527,0,30.0,1,0.0,$0,Yes,$0,z_No,z_F,<High School,Student,37,Private,"$4,500",1,Sports Car,no,"$4,749",3,No,7,$0,6.0,0
175790019,0,56.0,0,11.0,"$21,637",No,$0,z_No,z_F,<High School,Student,29,Private,"$31,530",5,Sports Car,no,$0,0,No,0,$0,1.0,0
203013907,0,24.0,3,11.0,"$24,666",Yes,$0,z_No,M,Bachelors,Professional,54,Commercial,"$9,010",10,Pickup,yes,$0,0,Yes,1,"$4,515",10.0,1
690750485,1,60.0,2,15.0,"$32,175",Yes,$0,z_No,M,Masters,Manager,5,Private,"$12,500",4,Minivan,yes,"$2,102",1,No,1,$0,16.0,0
710437405,2,44.0,2,16.0,"$30,560",No,"$135,266",Yes,M,z_High School,Clerical,25,Private,"$5,900",16,Minivan,no,$0,0,No,0,$0,0.0,0
128555597,0,50.0,0,12.0,"$46,269",No,"$145,691",Yes,z_F,Masters,Professional,10,Private,"$19,450",4,Pickup,no,"$5,109",2,No,5,$0,21.0,0
476981715,0,39.0,0,8.0,"$115,182",No,"$312,887",Yes,M,z_High School,Professional,25,Commercial,"$5,400",1,Pickup,no,$0,0,No,1,$0,5.0,0
826845293,1,32.0,2,11.0,"$26,933",No,"$141,200",Yes,z_F,<High School,Clerical,37,Private,"$8,040",10,z_SUV,no,"$23,659",1,Yes,3,$0,1.0,0
288286661,0,51.0,0,8.0,"$74,003",No,"$249,395",Yes,M,z_High School,z_Blue Collar,29,Commercial,"$31,780",1,Panel Truck,yes,$0,0,No,0,$0,10.0,0
78448715,0,48.0,0,12.0,"$10,476",No,"$106,938",Yes,z_F,<High School,Student,29,Private,"$6,480",1,Sports Car,no,$0,0,No,0,$0,8.0,0
564608196,0,54.0,0,13.0,"$88,985",No,"$224,145",Yes,z_F,Masters,Professional,15,Private,"$15,800",3,z_SUV,no,$0,0,No,0,$0,1.0,0
719936557,0,45.0,2,1.0,"$42,133",No,"$184,640",Yes,z_F,<High School,z_Blue Collar,20,Private,"$10,530",16,Sports Car,no,$0,0,No,0,$0,5.0,0
897890049,0,57.0,0,14.0,"$101,399",No,$0,z_No,M,Masters,Lawyer,5,Private,"$14,350",1,Minivan,yes,"$6,739",3,No,0,$0,14.0,0
24974672,1,46.0,0,10.0,"$84,667",No,"$236,725",Yes,z_F,Bachelors,z_Blue Collar,56,Commercial,"$13,770",13,z_SUV,no,$0,0,No,2,$0,7.0,0
441256216,0,31.0,4,12.0,"$15,292",Yes,$0,z_No,z_F,<High School,Clerical,24,Private,"$15,190",6,z_SUV,no,$0,0,No,1,$0,1.0,0
617959052,2,41.0,3,0.0,$0,No,"$56,089",Yes,z_F,z_High School,Home Maker,27,Private,"$16,840",1,z_SUV,no,$0,0,No,0,$0,1.0,0
898128047,0,29.0,0,7.0,"$25,690",No,$0,z_No,z_F,<High School,Clerical,36,Private,"$14,750",10,z_SUV,no,$0,0,No,1,$0,1.0,0
908951082,0,47.0,0,11.0,"$93,658",No,"$303,850",Yes,M,Masters,Lawyer,37,Private,"$6,200",5,Minivan,no,$0,0,No,0,$0,15.0,0
942990996,0,48.0,0,13.0,"$92,111",No,"$273,337",Yes,M,Masters,Lawyer,26,Private,"$13,190",1,Minivan,yes,$0,0,No,0,$0,14.0,0
251851062,0,40.0,0,8.0,"$55,258",No,"$182,917",z_No,M,z_High School,z_Blue Collar,37,Commercial,"$13,860",10,Minivan,no,"$6,474",2,No,3,$0,1.0,0
502111889,0,19.0,2,9.0,"$6,284",Yes,$0,z_No,M,<High School,Clerical,33,Private,"$17,300",10,Van,yes,"$7,026",1,No,5,$0,5.0,0
279632339,0,54.0,0,7.0,"$101,307",No,"$287,314",Yes,M,Bachelors,Manager,9,Private,"$14,270",1,Minivan,no,$0,0,No,0,$0,12.0,0
621496694,0,27.0,1,10.0,"$60,214",No,"$174,522",Yes,z_F,Masters,Professional,20,Private,"$13,330",1,z_SUV,no,$0,0,No,1,$0,10.0,0
632067262,0,57.0,2,16.0,"$71,518",Yes,$0,z_No,M,Masters,Manager,35,Commercial,"$7,000",4,Pickup,yes,$0,0,No,0,$0,13.0,0
660320432,1,43.0,1,11.0,"$73,247",Yes,$0,z_No,z_F,Masters,Lawyer,12,Private,"$13,170",4,Sports Car,no,"$3,338",1,No,6,$0,16.0,0
848731984,0,39.0,0,12.0,"$152,271",No,$0,z_No,M,PhD,Manager,30,Commercial,"$16,730",1,Van,yes,$0,0,Yes,1,$0,18.0,0
102077932,0,26.0,4,12.0,"$27,666",No,$0,Yes,z_F,z_High School,Clerical,5,Private,"$20,310",9,z_SUV,no,"$6,596",1,No,6,$0,9.0,0
864505372,0,55.0,0,13.0,"$55,532",No,"$198,229",Yes,M,z_High School,Professional,26,Commercial,"$24,010",4,Panel Truck,no,"$7,903",2,No,1,$0,1.0,0
989408905,0,33.0,0,11.0,"$91,549",No,"$269,268",Yes,M,Masters,Lawyer,51,Private,"$13,950",3,Minivan,yes,$0,0,No,0,$0,13.0,0
209164653,0,40.0,0,13.0,"$53,241",No,"$205,451",Yes,z_F,Masters,Lawyer,48,Private,"$15,390",3,z_SUV,no,$0,0,No,0,$0,12.0,0
914885097,0,42.0,2,13.0,"$31,988",Yes,$0,z_No,z_F,z_High School,Clerical,59,Private,"$1,500",10,z_SUV,no,$0,0,Yes,1,$0,1.0,0
928944973,0,33.0,2,9.0,"$120,322",Yes,$0,z_No,M,Bachelors,Manager,19,Commercial,"$16,830",4,Van,yes,"$26,318",1,No,0,$0,12.0,0
3246903,0,32.0,5,0.0,$0,No,$0,Yes,M,<High School,Student,24,Private,"$4,700",4,Minivan,yes,$0,0,No,0,$0,8.0,0
36771943,0,46.0,0,10.0,"$59,110",No,"$248,132",z_No,M,Bachelors,z_Blue Collar,32,Commercial,"$12,010",7,Pickup,yes,$0,0,No,3,$0,6.0,0
950231079,0,36.0,0,9.0,"$102,382",No,$0,z_No,z_F,PhD,Doctor,10,Private,"$19,230",7,z_SUV,no,$0,0,No,0,$0,12.0,0
335071025,1,44.0,1,7.0,"$7,113",No,$0,Yes,z_F,<High School,Student,28,Private,"$9,850",10,z_SUV,no,$0,0,Yes,0,$0,5.0,0
788026625,0,55.0,0,13.0,"$113,700",No,"$354,191",z_No,z_F,Bachelors,z_Blue Collar,33,Commercial,"$40,750",1,Van,no,"$1,534",2,No,0,$0,10.0,0
702221350,0,47.0,0,14.0,"$76,638",No,"$264,483",Yes,M,z_High School,Manager,41,Commercial,"$14,020",4,Minivan,yes,"$1,620",1,No,4,$0,7.0,0
819630864,0,46.0,0,7.0,"$29,968",No,"$180,980",Yes,M,Bachelors,z_Blue Collar,43,Commercial,"$26,310",10,Panel Truck,no,$0,0,No,1,$0,8.0,0
380408261,0,32.0,2,13.0,"$21,204",No,$0,Yes,z_F,<High School,Student,10,Private,"$13,450",10,Minivan,no,$0,0,No,2,$0,1.0,0
880819896,0,37.0,2,14.0,"$66,376",No,"$214,022",Yes,M,z_High School,Manager,26,Private,"$20,570",4,Van,no,$0,0,No,5,$0,5.0,0
143402953,0,37.0,4,16.0,"$117,454",No,"$338,110",Yes,z_F,Masters,Professional,44,Private,"$21,690",1,Minivan,no,"$5,373",1,No,7,$0,14.0,0
616070351,0,42.0,0,12.0,"$38,944",No,"$146,952",Yes,z_F,z_High School,Manager,36,Private,"$12,580",1,Minivan,no,$0,0,No,0,$0,7.0,0
369429861,0,50.0,0,8.0,"$28,436",No,"$142,428",Yes,z_F,z_High School,Clerical,40,Private,"$6,480",1,Sports Car,no,$0,0,No,0,$0,10.0,0
309200965,0,38.0,3,12.0,"$10,653",Yes,$0,z_No,z_F,<High School,Clerical,35,Private,"$5,300",4,z_SUV,no,$0,0,No,0,$0,1.0,0
124334242,0,49.0,0,12.0,"$73,242",No,$0,z_No,z_F,Bachelors,Home Maker,22,Private,"$13,580",3,z_SUV,no,"$11,479",1,No,4,$0,14.0,0
531004351,1,43.0,2,10.0,"$155,446",Yes,$0,z_No,z_F,PhD,Manager,8,Private,"$21,340",6,Minivan,no,$0,0,Yes,0,$0,15.0,0
845045346,0,55.0,0,8.0,"$117,066",No,"$316,356",Yes,M,PhD,Lawyer,48,Private,"$13,210",7,Minivan,yes,"$3,029",3,No,0,$0,15.0,0
168833347,0,29.0,1,13.0,"$30,447",No,"$145,720",Yes,z_F,z_High School,Clerical,24,Private,"$5,640",7,Sports Car,no,$0,0,No,1,$0,1.0,0
693628088,0,47.0,0,12.0,"$64,259",No,"$202,031",Yes,M,z_High School,Clerical,26,Private,"$25,100",18,Minivan,no,"$9,526",4,No,3,$0,9.0,0
3297822,0,48.0,0,12.0,"$107,503",No,"$353,815",Yes,z_F,Masters,Lawyer,24,Private,"$28,270",4,z_SUV,no,$0,0,No,0,$0,17.0,0
490269648,0,46.0,0,12.0,"$50,112",No,"$185,273",Yes,M,Bachelors,Manager,52,Private,"$14,370",1,Minivan,yes,"$2,894",2,No,0,$0,12.0,0
71826861,0,35.0,2,14.0,"$154,247",No,"$387,192",Yes,z_F,Bachelors,Professional,45,Commercial,"$23,940",9,Pickup,no,$0,0,No,2,$0,9.0,0
837299054,0,46.0,0,12.0,"$67,381",No,"$226,928",Yes,z_F,Masters,Lawyer,34,Private,"$27,630",4,Pickup,no,"$6,149",3,No,4,$0,10.0,0
894830894,0,57.0,0,11.0,"$72,611",No,$0,z_No,M,Masters,Lawyer,44,Private,"$19,410",4,Minivan,no,$0,0,No,0,$0,16.0,0
634030352,0,43.0,0,13.0,"$48,248",No,"$188,049",Yes,M,Bachelors,z_Blue Collar,74,Commercial,"$10,620",4,Pickup,no,$0,0,No,0,$0,6.0,0
374904331,0,46.0,0,14.0,"$50,206",No,"$176,373",Yes,z_F,z_High School,z_Blue Collar,22,Commercial,"$25,400",6,Minivan,no,$0,0,No,0,$0,1.0,0
97967482,0,48.0,0,10.0,"$14,882",No,"$111,509",Yes,z_F,Masters,Lawyer,32,Private,"$11,550",7,z_SUV,no,$0,0,No,0,$0,11.0,0
399351046,0,60.0,0,15.0,"$35,390",No,"$140,705",Yes,z_F,z_High School,Manager,21,Commercial,"$17,140",6,Pickup,no,"$8,410",1,No,0,$0,8.0,0
197076194,0,45.0,3,15.0,"$23,773",Yes,$0,z_No,z_F,z_High School,Home Maker,9,Commercial,"$34,510",7,Van,no,$0,0,No,0,$0,1.0,0
929525931,0,30.0,2,13.0,"$19,355",No,"$95,595",Yes,z_F,Masters,Professional,39,Private,"$6,440",15,z_SUV,no,$0,0,No,0,$0,9.0,0
610877471,0,54.0,0,14.0,"$35,638",No,"$188,539",Yes,z_F,PhD,Doctor,34,Private,"$10,460",6,z_SUV,no,$0,0,No,0,$0,10.0,0
746191965,0,50.0,0,15.0,"$121,299",No,"$315,447",Yes,z_F,<High School,z_Blue Collar,19,Private,"$6,500",4,Sports Car,no,$0,0,No,1,$0,1.0,0
303127881,1,41.0,4,16.0,"$38,819",No,"$154,796",Yes,M,z_High School,z_Blue Collar,57,Commercial,"$27,910",10,Panel Truck,yes,"$4,858",2,No,0,$0,1.0,0
932443844,0,42.0,0,9.0,"$30,588",No,"$158,401",Yes,z_F,Bachelors,Manager,23,Private,"$13,470",1,z_SUV,no,$0,0,No,3,$0,7.0,0
792269001,0,55.0,0,16.0,"$71,012",No,$0,z_No,z_F,Masters,Home Maker,43,Private,"$18,540",16,Sports Car,no,$0,0,No,1,$0,11.0,0
715988300,0,49.0,0,0.0,$0,No,"$79,913",Yes,z_F,PhD,Home Maker,29,Private,"$18,110",7,z_SUV,no,$0,0,No,1,$0,1.0,0
631023812,0,32.0,2,13.0,"$34,368",No,"$142,365",Yes,z_F,<High School,z_Blue Collar,48,Private,"$7,640",17,Sports Car,no,$0,0,No,2,"$6,879",1.0,1
49251335,0,52.0,0,12.0,"$99,034",No,$0,z_No,z_F,Masters,Manager,23,Private,"$26,660",19,Minivan,no,$0,0,No,0,$0,12.0,0
934440703,0,53.0,0,13.0,"$114,845",No,"$351,686",Yes,z_F,Bachelors,Manager,54,Commercial,"$24,930",6,Pickup,no,$0,0,Yes,0,$0,7.0,0
104648893,0,52.0,0,11.0,"$96,339",No,"$321,111",Yes,M,Bachelors,Manager,20,Private,"$11,130",1,Minivan,no,$0,0,No,1,$0,12.0,0
639808409,0,43.0,0,10.0,"$125,575",No,"$308,112",Yes,z_F,Bachelors,Manager,21,Private,"$17,430",3,Minivan,no,$0,0,No,1,$0,13.0,0
237014490,0,39.0,0,6.0,"$98,997",No,$0,z_No,z_F,z_High School,Professional,32,Private,"$24,510",4,Minivan,no,$0,0,No,0,$0,9.0,0
675583965,0,49.0,0,14.0,"$90,036",No,$0,z_No,M,Bachelors,Manager,21,Private,"$17,110",18,Van,yes,$0,0,No,0,$0,17.0,0
171639897,0,55.0,0,16.0,"$64,603",No,"$217,162",Yes,z_F,z_High School,Professional,20,Private,"$13,460",10,z_SUV,no,"$5,916",3,No,2,$0,7.0,0
989828809,0,46.0,0,5.0,"$40,264",No,"$116,913",Yes,z_F,Masters,Professional,5,Private,"$17,940",6,Minivan,no,$0,0,No,0,$0,10.0,0
946040735,0,40.0,0,11.0,"$83,999",No,"$224,899",Yes,z_F,Masters,Lawyer,28,Private,"$24,530",1,z_SUV,no,$0,0,No,0,$0,14.0,0
866014907,0,46.0,0,14.0,"$34,705",No,"$173,076",Yes,M,z_High School,z_Blue Collar,50,Commercial,"$9,570",7,Pickup,yes,$0,0,No,0,$0,7.0,0
312095500,0,47.0,0,13.0,"$24,911",No,$0,Yes,M,z_High School,Student,66,Commercial,"$18,170",1,Van,yes,$0,0,No,0,$0,1.0,0
389315422,0,29.0,1,10.0,"$38,042",Yes,"$202,967",z_No,M,z_High School,Professional,15,Private,"$15,160",6,Minivan,no,$0,0,No,0,$0,1.0,0
730251840,0,54.0,0,9.0,"$120,141",No,$0,z_No,z_F,PhD,Doctor,13,Private,"$25,690",4,Pickup,no,$0,0,No,0,$0,16.0,0
100896763,0,38.0,0,9.0,"$23,864",No,$0,z_No,M,<High School,Clerical,43,Private,"$15,240",13,Minivan,no,$0,0,No,2,$0,1.0,0
163433307,0,42.0,2,12.0,"$67,644",No,"$233,085",Yes,z_F,Bachelors,z_Blue Collar,25,Commercial,"$12,460",3,Minivan,no,$0,0,No,5,$0,8.0,0
25417257,0,42.0,0,10.0,"$50,484",No,"$177,222",z_No,z_F,Masters,Lawyer,24,Private,"$23,760",1,Sports Car,no,$0,0,No,3,$0,13.0,0
930962228,0,40.0,0,8.0,"$17,107",No,"$154,357",z_No,z_F,z_High School,Home Maker,7,Private,"$22,940",4,Pickup,no,"$7,247",2,No,4,$0,6.0,0
47712962,0,30.0,1,8.0,"$59,336",Yes,"$145,621",z_No,M,Bachelors,Professional,33,Private,"$10,430",3,Pickup,yes,"$7,959",2,No,0,$0,11.0,0
133955210,1,41.0,3,11.0,"$50,840",Yes,"$204,326",z_No,z_F,z_High School,z_Blue Collar,44,Commercial,"$10,680",4,z_SUV,no,$0,0,No,1,$0,1.0,0
291046635,0,55.0,0,13.0,"$44,967",No,"$205,531",Yes,M,z_High School,Clerical,30,Private,"$6,000",1,Minivan,yes,$0,0,No,0,$0,9.0,0
714678734,0,58.0,0,10.0,"$101,009",No,"$322,161",Yes,M,Bachelors,Professional,38,Commercial,"$42,540",4,Panel Truck,no,"$3,977",1,No,0,$0,4.0,0
105645072,0,43.0,0,11.0,"$39,848",No,"$136,304",z_No,z_F,Masters,Lawyer,45,Private,"$18,060",8,z_SUV,no,$0,0,No,0,$0,15.0,0
189442923,0,50.0,0,12.0,"$4,766",No,$0,Yes,M,<High School,Student,33,Private,"$6,980",6,Minivan,yes,"$10,506",1,No,0,$0,4.0,0
448646758,0,51.0,0,10.0,"$117,809",No,$0,z_No,M,z_High School,Professional,68,Commercial,"$23,740",4,Panel Truck,yes,$0,0,No,2,$0,8.0,0
612064218,0,37.0,4,15.0,"$31,874",Yes,$0,z_No,M,z_High School,Clerical,19,Private,"$16,780",7,Van,yes,$0,0,Yes,0,$0,9.0,0
108496672,0,43.0,2,16.0,"$63,612",No,"$220,417",Yes,M,z_High School,Clerical,57,Private,"$12,160",10,Minivan,no,$0,0,No,1,$0,1.0,0
763925602,0,49.0,0,15.0,"$58,904",No,"$255,755",z_No,M,Bachelors,Professional,39,Commercial,"$25,890",1,Panel Truck,yes,$0,0,No,2,$0,9.0,0
258327281,0,36.0,0,13.0,"$69,223",No,"$211,406",Yes,M,z_High School,Manager,19,Private,"$15,340",10,Minivan,no,$0,0,No,2,$0,11.0,0
607254373,0,34.0,1,15.0,"$88,882",No,"$264,963",Yes,z_F,Bachelors,Manager,5,Private,"$4,900",4,z_SUV,no,"$3,548",4,No,3,$0,1.0,0
465602138,0,48.0,0,13.0,"$144,515",No,"$378,420",Yes,M,Masters,Lawyer,48,Private,"$20,750",10,Minivan,no,"$3,751",1,No,0,$0,21.0,0
317830805,0,55.0,0,13.0,"$64,593",No,"$200,725",Yes,M,Masters,Lawyer,27,Private,"$13,460",6,Minivan,yes,$0,0,No,2,$0,10.0,0
463528048,0,55.0,0,13.0,"$108,409",No,"$307,730",Yes,M,Bachelors,z_Blue Collar,56,Private,"$20,260",10,Minivan,no,$0,0,No,3,$0,10.0,0
458858576,3,41.0,3,13.0,"$57,371",No,"$153,181",Yes,z_F,z_High School,z_Blue Collar,69,Commercial,"$28,600",1,Pickup,no,"$1,858",4,No,3,"$3,340",7.0,1
853538977,2,38.0,3,7.0,"$107,827",No,"$296,962",Yes,M,Bachelors,z_Blue Collar,5,Commercial,"$27,800",1,Panel Truck,no,$0,0,No,3,$0,13.0,0
780584541,0,33.0,1,12.0,"$66,803",No,"$193,201",Yes,M,Masters,Lawyer,32,Private,"$14,390",6,Minivan,yes,$0,0,Yes,0,$0,17.0,0
286953450,1,43.0,2,15.0,"$89,534",No,"$243,221",Yes,z_F,Masters,Manager,43,Private,"$28,890",10,Minivan,no,$0,0,No,0,$0,13.0,0
621372360,0,27.0,1,0.0,$0,No,$0,Yes,z_F,<High School,Student,39,Commercial,"$11,330",4,Sports Car,no,"$35,165",3,Yes,7,$0,4.0,0
247069987,0,52.0,0,9.0,"$46,188",No,"$163,879",z_No,z_F,Masters,Manager,26,Private,"$18,910",6,Minivan,no,$0,0,No,0,$0,12.0,0
424873329,0,48.0,0,10.0,"$82,236",No,$0,z_No,z_F,Masters,Manager,36,Private,"$16,000",13,z_SUV,no,$0,0,No,0,$0,14.0,0
62810981,0,26.0,2,12.0,"$9,828",Yes,$0,z_No,z_F,z_High School,Home Maker,46,Private,"$5,080",3,z_SUV,no,$0,0,No,0,$0,1.0,0
139804429,1,55.0,0,15.0,"$41,643",No,"$237,816",Yes,z_F,Masters,Manager,45,Private,"$1,500",10,z_SUV,no,"$6,715",4,No,0,$0,15.0,0
747557690,0,50.0,0,6.0,"$67,488",No,"$206,632",Yes,M,Bachelors,Manager,52,Private,"$17,000",6,Minivan,no,$0,0,No,2,$0,6.0,0
910481549,0,56.0,0,14.0,"$93,802",No,"$282,652",Yes,M,Bachelors,Manager,44,Private,"$16,300",6,Van,no,$0,0,No,0,$0,7.0,0
930929206,0,54.0,0,15.0,"$107,808",No,"$278,940",Yes,z_F,Bachelors,Manager,45,Commercial,"$27,020",7,Pickup,no,"$1,780",3,No,0,$0,6.0,0
474890603,1,43.0,2,8.0,"$69,855",No,"$231,275",Yes,M,Bachelors,z_Blue Collar,65,Commercial,"$17,430",3,Van,yes,$0,0,Yes,2,$0,10.0,0
424021867,3,45.0,3,15.0,"$32,089",No,"$156,060",Yes,M,<High School,Clerical,34,Commercial,"$9,210",1,Pickup,yes,"$5,823",1,No,5,$0,1.0,0
143755423,0,54.0,0,12.0,"$228,160",No,"$569,361",z_No,z_F,PhD,Manager,21,Private,"$30,490",4,Minivan,no,$0,0,No,4,$0,18.0,0
22725070,0,46.0,0,12.0,"$33,870",No,"$164,424",Yes,M,z_High School,z_Blue Collar,38,Commercial,"$10,220",6,Minivan,yes,"$1,868",1,No,0,$0,1.0,0
853439712,0,45.0,0,10.0,"$49,675",No,"$181,340",z_No,M,PhD,Professional,36,Private,"$1,500",1,Minivan,yes,$0,0,No,0,$0,12.0,0
159942906,0,47.0,0,14.0,"$71,660",No,"$222,417",Yes,z_F,Masters,Manager,22,Private,"$13,610",1,Minivan,no,$0,0,No,0,$0,18.0,0
749630218,0,34.0,1,12.0,"$42,192",No,"$152,848",Yes,M,z_High School,z_Blue Collar,35,Commercial,"$25,820",11,Panel Truck,yes,$0,0,No,0,$0,1.0,0
631867230,1,42.0,1,9.0,"$34,560",No,"$119,626",Yes,M,<High School,Clerical,36,Private,"$21,040",10,Minivan,yes,$0,0,No,2,$0,7.0,0
86772573,0,42.0,0,12.0,"$50,519",No,"$134,578",Yes,z_F,Bachelors,Clerical,44,Private,"$18,490",7,Minivan,no,"$3,590",3,No,2,$0,11.0,0
655004637,0,56.0,0,9.0,"$67,620",No,"$245,585",Yes,z_F,Masters,Lawyer,24,Private,"$20,500",25,z_SUV,no,$0,0,No,0,$0,17.0,0
299469508,0,37.0,0,9.0,"$102,272",No,$0,z_No,z_F,Masters,Manager,15,Private,"$8,520",1,z_SUV,no,$0,0,No,0,$0,14.0,0
82438997,0,45.0,2,12.0,"$62,447",Yes,"$203,472",z_No,M,z_High School,z_Blue Collar,39,Commercial,"$12,240",7,Minivan,yes,$0,0,No,0,$0,1.0,0
296638822,0,41.0,0,11.0,"$29,541",No,"$204,260",Yes,M,z_High School,Manager,45,Private,"$13,640",10,Minivan,yes,"$3,265",2,No,1,$0,1.0,0
746237747,0,64.0,3,13.0,"$50,166",No,"$234,582",Yes,M,Masters,Manager,42,Private,"$13,450",1,z_SUV,yes,$0,0,No,0,$0,10.0,0
1307371,0,48.0,0,14.0,"$37,854",No,"$158,470",Yes,z_F,Masters,Lawyer,56,Private,"$17,040",9,z_SUV,no,"$1,245",3,No,6,$0,16.0,0
237008961,0,21.0,1,12.0,$360,Yes,$0,z_No,M,z_High School,Student,65,Commercial,"$5,250",10,Pickup,yes,"$36,775",2,No,0,$0,8.0,0
533351979,0,45.0,0,11.0,"$53,556",No,"$167,505",Yes,M,<High School,z_Blue Collar,63,Commercial,"$21,290",13,Van,yes,$0,0,No,0,$0,1.0,0
833422820,0,53.0,0,12.0,"$45,308",No,"$182,449",Yes,M,Bachelors,Professional,39,Commercial,"$21,980",1,Van,no,$0,0,No,0,$0,11.0,0
367663474,0,46.0,0,11.0,"$68,126",No,"$214,584",Yes,z_F,Bachelors,Professional,52,Private,"$21,160",1,Minivan,no,$0,0,No,0,$0,6.0,0
218585066,0,25.0,3,15.0,"$75,385",No,"$254,055",Yes,M,Bachelors,z_Blue Collar,19,Commercial,"$17,750",1,Van,yes,"$4,640",3,No,4,"$4,577",8.0,1
170483243,0,52.0,0,9.0,"$68,992",No,"$216,986",z_No,z_F,Bachelors,z_Blue Collar,36,Commercial,"$15,120",1,Minivan,no,$0,0,No,3,$0,10.0,0
458269452,0,61.0,0,15.0,"$43,251",No,"$166,632",Yes,M,Masters,Lawyer,19,Private,"$13,660",1,z_SUV,no,$0,0,No,0,$0,19.0,0
830767196,0,40.0,0,10.0,"$8,519",No,$0,z_No,M,<High School,Clerical,37,Private,"$14,760",1,Minivan,yes,$0,0,No,1,$0,1.0,0
